frame,id,bb_left,bb_top,bb_width,bb_height,conf
20,1.0,878.8977690172886,92.10673250835902,58.99016932622999,48.48070891118968,0.5
21,4.0,1289.2046010876484,361.79757666051603,224.86377869008493,176.80408109751693,0.5
21,3.0,927.429230138765,78.01166959078867,85.74062731039498,66.78274151368348,0.5
21,2.0,1179.3656594729491,101.8384286312428,49.18172619078723,52.677773367122825,0.5
21,1.0,877.7366424720152,91.92667436630154,60.80138014047884,48.778265028258346,0.5
22,4.0,1289.2591361164655,361.86072435164215,224.8936767231503,176.78830265127976,0.5
22,3.0,927.3089604968543,78.0218867308572,85.93356239042532,66.78849665888939,0.5
22,2.0,1179.382278778935,101.92282245918585,49.15293519798797,52.79766331685073,0.5
22,1.0,877.0359481142843,91.70737870519957,62.11836232779183,49.044443390231805,0.5
23,4.0,1289.2877313001825,361.82966065137254,224.8895734963112,176.7370197778012,0.5
23,3.0,927.3650055380335,77.96874639500524,85.99202108553345,66.71634185688058,0.5
23,2.0,1179.4489711711187,102.03487471224268,49.01630964880451,52.83315963881812,0.5
23,1.0,876.5193140526918,91.63107188180359,63.06818706010063,49.13824240424344,0.5
24,4.0,1289.3596307696305,361.7394224614107,224.7509102884046,176.70127719866417,0.5
24,3.0,927.276195743176,78.59381580018359,84.87922693830956,66.92200501143336,0.5
24,2.0,1179.5703754959936,101.96748996021246,48.902021139809676,52.97952510331531,0.5
24,1.0,877.6361724058386,91.70698358663034,61.66059441175207,49.01663387997539,0.5
25,4.0,1289.4228302010301,361.6817426384847,224.64078172856716,176.6492584248083,0.5
25,3.0,927.3976958977482,78.80143350296166,84.05294841594741,67.07840164479686,0.5
25,2.0,1179.641363579779,101.92396944269643,48.81868214475344,53.10073749862602,0.5
25,1.0,878.2845932424243,91.75394193530414,60.64739006969921,48.93620088175388,0.5
26,4.0,1289.4648677225146,361.6604588846901,224.58436329401502,176.6340557184826,0.5
26,3.0,927.5855059226099,78.85274048378031,83.45436132286022,67.19230120326066,0.5
26,2.0,1179.682744916658,101.88559592832769,48.7579397737004,53.19017354559253,0.5
26,1.0,878.7326153755972,91.79040100841635,59.89585788606314,48.874081250392436,0.5
27,4.0,1289.5089921090644,361.73962881258336,224.5469831963942,176.609733268777,0.5
27,3.0,927.733878080001,78.86693121435394,83.02679030413788,67.27532922537782,0.5
27,2.0,1179.7137519166658,101.8533928487506,48.707868617448185,53.25325002043171,0.5
27,1.0,879.5360518802196,91.85609492488204,59.06044062493197,48.760112428120905,0.5
28,4.0,1289.4995590106478,361.74162396087297,224.5261045541656,176.55971329866816,0.5
28,3.0,927.9269448813419,78.84659343783846,82.67843611222543,67.34088797470571,0.5
28,2.0,1179.834904344205,101.72360958200733,48.72064443099771,53.2017518563909,0.5
28,1.0,880.145285890444,91.88408819272387,58.40857179100681,48.649382278895374,0.5
29,4.0,1289.5058259035231,361.9378097479229,224.58251310765036,176.4220987803571,0.5
29,3.0,928.0933926712507,78.8540884688756,82.35119346535089,67.32780925642834,0.5
29,2.0,1179.9221611514129,101.66567570532001,48.66120067544398,53.30831638908421,0.5
29,1.0,878.302769099455,91.78405102625776,60.45110524858978,48.925354378734696,0.5
30,4.0,1289.7202861112519,362.43466680761526,224.58517606549503,176.2818668072606,0.5
30,3.0,928.2120959300726,78.97373640038371,82.34670022429418,67.34062544842975,0.5
30,2.0,1179.8837704791786,101.80451863364101,48.64915513851247,53.05212953661527,0.5
30,1.0,877.4244017614076,91.96628219111963,61.871148381296734,48.99848978960702,0.5
31,4.0,1289.7064682600173,362.25080907001274,224.6228541165292,176.2526140630129,0.5
31,3.0,928.2800280101771,78.6050946688141,83.5576199000268,67.08515654293052,0.5
31,2.0,1179.8561004890335,101.98229085254725,48.73494260110692,53.38555854292382,0.5
31,1.0,880.8674019464983,92.26818949877182,59.27223973202672,48.64276615502405,0.5
32,4.0,1289.6926575068626,362.0858678074248,224.80622188088228,176.36938979534813,0.5
32,3.0,927.6925934965823,79.1721619847759,83.36775965949846,67.01341749885756,0.5
32,2.0,1179.8202805495735,102.02821594137801,48.90079830480681,53.58578582468208,0.5
32,1.0,886.0193265455756,92.77272085178956,56.14538248079748,48.117075710442805,0.5
33,4.0,1289.656258870605,361.98097638429795,224.87510518577528,176.56252313123912,0.5
33,3.0,927.5734869582988,79.44824333286121,83.18159617359606,66.91027047804596,0.5
33,2.0,1179.4923730309035,102.21244676459335,49.19489295340463,53.89940206202397,0.5
33,1.0,888.9684250923406,93.10176737301003,53.65787058321416,47.64989297097702,0.5
34,4.0,1289.5986087778545,362.0232582767135,224.9323189071074,176.66055679784415,0.5
34,3.0,927.4337181717807,79.54467129788068,83.07395886766881,66.92550351219927,0.5
34,2.0,1179.349977009155,102.12769363861378,49.38747702236651,54.119988193663744,0.5
34,1.0,890.7242717287675,93.4465966425746,51.67069748340191,47.20578281271659,0.5
35,4.0,1289.6701280738819,362.08270229591864,224.97928780706252,176.70449428044316,0.5
35,3.0,927.3745696365561,79.55699138145621,83.0213938512295,66.98284511185625,0.5
35,2.0,1179.2380828038727,102.11472727186883,49.5248235218055,54.1877975662198,0.5
35,1.0,891.7204032320934,93.62772658771094,50.25667837846572,46.90368807078862,0.5
36,4.0,1289.6123828729478,362.02166022429253,225.1660423791809,176.76799976998973,0.5
36,3.0,927.5899442300498,79.6498980965826,82.91587927373985,66.91140096603459,0.5
36,2.0,1179.1771170177872,102.01997728203528,49.74952877194073,54.55699152530923,0.5
36,1.0,892.6141943520158,93.64572840093521,49.091529676119535,46.68224985169957,0.5
37,4.0,1289.7674917972327,362.2147780170115,225.20173689349758,176.8412553197781,0.5
37,3.0,927.5645766818582,79.71774058393856,82.87628922853855,66.91684730604797,0.5
37,2.0,1178.9301648754222,101.9498153269448,49.95564724641463,54.73477784327319,0.5
37,1.0,893.4721393444385,93.9036704849762,48.064481776682214,46.37988117959401,0.5
38,4.0,1289.740679564259,362.3106783778637,225.24081546848038,176.92196645220633,0.5
38,3.0,928.0368646254227,79.79039467447387,82.7134342989275,66.86340681913836,0.5
38,2.0,1178.9298583540337,101.94811352731739,50.08918274785583,55.07038671581233,0.5
38,1.0,893.7605764944408,93.98751141127653,47.48631254379643,46.220224927122956,0.5
39,4.0,1289.6805306982683,362.5962318258661,225.34325293826168,176.78463341619567,0.5
39,3.0,928.1127680243738,79.8401693198161,82.6140956339093,66.87361720905595,0.5
39,2.0,1178.453112108519,101.50776015993429,50.20908948924307,55.00541783581673,0.5
39,1.0,893.7617492563448,94.07794830977554,47.17213978584596,46.10898261331562,0.5
40,12.0,874.407335086692,101.01200907025346,37.60484438787762,40.24668125568472,0.5
40,4.0,1289.5514254808625,362.6053152099669,225.51470897561103,176.8421654540366,0.5
40,3.0,928.550742315651,79.70968500901282,82.32531654106356,66.88095832962111,0.5
40,2.0,1178.3124329309762,101.48176488371116,50.24742845824858,54.918049964095715,0.5
40,1.0,893.7096625708248,93.65070552155808,47.196467814370635,46.315450689520844,0.5
41,12.0,873.8517194238473,102.30387406605573,36.0841208960062,38.80749185805689,0.5
41,4.0,1289.1652324060908,362.37598376447966,225.67237362997275,176.82353568159397,0.5
41,3.0,928.8234445694374,79.62972997480401,82.02266215790519,66.86660899912837,0.5
41,2.0,1178.9009837543917,101.87819406958673,50.02471145837444,54.48787721707322,0.5
41,1.0,893.8464943978275,93.43313569927035,47.13453296458829,46.45602779937438,0.5
42,12.0,873.8189911256818,102.546174631302,35.66472208553682,38.3661236201564,0.5
42,4.0,1288.8434235138564,362.10888592668533,225.78862980810572,176.84707767425738,0.5
42,3.0,928.8407966255079,79.59511722111898,81.91658619704003,66.83707244614601,0.5
42,2.0,1179.171675269738,101.99001470879011,49.79801652761353,54.15325371285388,0.5
42,1.0,893.8162565917593,93.3009142645441,47.11652293564907,46.58714213468738,0.5
43,12.0,873.6177845807719,102.67275011914262,35.030517913440235,38.07195854842686,0.5
43,4.0,1288.844556270084,362.03147100328096,225.87902088291003,176.78988631630074,0.5
43,3.0,928.7042957188174,79.47826117691743,81.94401352622867,66.73817303512426,0.5
43,2.0,1178.6503728560176,101.30178820111658,49.75972895122959,53.376875243268756,0.5
43,1.0,893.4556529503644,93.09261413072721,47.19891837113482,46.67042435609471,0.5
44,12.0,872.1206536060354,105.13258970646007,32.80135513110122,36.21030737221645,0.5
44,4.0,1288.7463447749183,361.17719834154263,225.70347125214448,177.02912353754914,0.5
44,3.0,928.8460895934799,79.35269529949642,81.78817924904456,66.85208692659899,0.5
44,2.0,1179.1560142389708,101.74162725935021,49.48617160446702,53.29833214365631,0.5
44,1.0,886.2156871018176,92.48079348274749,51.65098795431891,47.41293561085462,0.5
45,12.0,873.354672491697,103.83919061907707,32.406788520076134,36.36898856068777,0.5
45,4.0,1288.6801945494162,361.1636175652392,225.59646397674942,176.93122057868823,0.5
45,3.0,928.3267573656873,78.5327306952968,81.89325263305341,66.18156324707957,0.5
45,2.0,1178.6618273197369,101.5573867629682,49.65451490895339,53.120783856152855,0.5
45,1.0,889.5765607673152,92.14967683187609,50.43829889665744,47.36855399616903,0.5
46,4.0,1288.794836273825,361.258845880474,225.39448048234044,176.75622462596897,0.5
46,3.0,928.0476664043016,77.61844254051283,81.68806943504887,66.20937407685125,0.5
46,2.0,1178.4417837786518,101.26941512394271,49.76753844200448,53.03664025379754,0.5
46,1.0,884.8310352636403,91.87771339739085,53.44705209804897,47.70814678310877,0.5
47,4.0,1288.8580592606838,361.31790604338903,225.2726044084834,176.66623590545635,0.5
47,3.0,927.8201210834557,77.28989901441685,81.6056357705404,66.2464963236852,0.5
47,2.0,1178.325864978702,101.18207182396014,49.853935581878886,52.99132974376266,0.5
47,1.0,882.3771436790914,91.82306641966446,55.713093123365525,47.90803717292212,0.5
48,4.0,1289.0566458660937,361.454380091375,225.1348830897432,176.6092966214776,0.5
48,3.0,928.1964966116468,78.37281166588528,81.79368878084779,66.62181822401197,0.5
48,2.0,1178.2788644663913,101.15285347565353,49.87778837771293,53.144074499152396,0.5
48,1.0,886.928049165408,91.78028512191376,53.69341083625295,47.77410663486181,0.5
49,4.0,1289.1304038458024,361.5257901969806,225.15300012915395,176.66892579911502,0.5
49,3.0,928.2629035997318,78.68932640523877,81.92217114376558,66.91750729443021,0.5
49,2.0,1178.1453277109981,101.023440614932,49.83233738242643,52.72560876112679,0.5
49,1.0,882.6428222960054,91.67142908097848,56.30203981997238,48.136872997038225,0.5
50,4.0,1289.1640782129489,361.5569201485306,225.1724167668326,176.70840493585297,0.5
50,3.0,928.2156477709202,78.75185162667647,82.06288282272772,67.17081882936564,0.5
50,2.0,1178.267143843413,100.79116636438059,49.65583624615056,53.63259850817781,0.5
50,1.0,880.5414110496954,91.61919730059921,58.213922021774124,48.403756239544435,0.5
51,4.0,1289.1531759849513,361.61527600068587,225.20681853903852,176.74270396660484,0.5
51,3.0,928.1230225010866,78.15613478564183,83.13865640501422,67.00671181871712,0.5
51,2.0,1178.2756218389356,100.90907865742047,49.758171425389264,53.44224341081987,0.5
51,1.0,879.3996963265308,91.55679225405301,59.600911280706214,48.596192782919886,0.5
52,4.0,1289.21212783439,361.98788618154816,225.12146730535005,176.58004665285222,0.5
52,3.0,928.0035896309536,78.52754663078795,83.03972796815242,67.1511195357607,0.5
52,2.0,1178.8061889298822,101.29987024202131,49.7418652624242,53.44676793707572,0.5
52,1.0,878.885982726088,91.66712343166286,60.319239865724285,48.65660386903424,0.5
53,4.0,1288.595520244779,362.2488477946343,226.60171036531256,177.0149955301069,0.5
53,3.0,927.7030015832572,78.7597225256554,83.06634334078626,67.22947906488972,0.5
53,2.0,1179.1441747545034,101.77327785796467,49.420708722062045,53.261464771778606,0.5
53,1.0,878.413657185506,91.7141350120234,60.915684987449595,48.75157895698791,0.5
54,4.0,1288.1044661713463,360.54780410095117,226.937628275326,177.0187745247618,0.5
54,3.0,927.8301326866758,78.96802171802364,82.99273361659107,67.2825179444333,0.5
54,2.0,1179.2573880780458,101.9197719547895,49.40761598046083,53.46215675335998,0.5
54,1.0,884.7239400382897,92.00835478657359,57.11767755521737,48.423385641179976,0.5
55,4.0,1288.110898159551,359.8945486466989,227.0591312100387,176.92486025885205,0.5
55,3.0,927.9142808188323,79.0319971581482,82.96864166947353,67.30832217272378,0.5
55,2.0,1179.3889818030832,102.08164088283982,49.36009359047148,53.44101216269536,0.5
55,1.0,888.4093051580651,92.26494720797638,54.07115247416209,48.11773750111604,0.5
56,4.0,1288.613736080019,361.34002356452544,226.7383600749713,176.78757834094012,0.5
56,3.0,927.9230718569542,79.21206736389789,82.99992596354127,67.14052501557111,0.5
56,2.0,1178.8162876413066,101.67009708330527,49.732956634193215,53.85710117176531,0.5
56,1.0,890.3443787549766,92.77301190811795,51.847788410953854,47.58681668610137,0.5
57,14.0,877.2890621113286,97.78834381323216,41.137811529873716,42.66320830007223,0.5
57,4.0,1288.820427108674,361.6170168491891,226.6450080172317,176.79199301455333,0.5
57,3.0,927.8685966269932,79.39762614741001,83.08664160111584,67.1556914264069,0.5
57,2.0,1178.5062700617916,101.60946656798896,50.099444800230685,54.44105213373848,0.5
57,1.0,892.8139126297752,93.1704255192418,49.73860734575305,47.16815069349988,0.5
58,4.0,1288.937382520414,361.80360523921615,226.53883559895803,176.8530439933005,0.5
58,3.0,927.9718903400278,79.56735727018057,83.17557438494327,67.1253870931539,0.5
58,2.0,1178.2276469658118,101.28625007797784,50.20553313024948,54.11954947861359,0.5
58,1.0,893.1852924044548,93.54830239222441,48.83498949165596,46.77537772255498,0.5
59,4.0,1288.570106511282,361.96046156551114,226.69745629892714,177.02874010090994,0.5
59,3.0,928.3620622668478,79.60387056552864,82.94231041407488,67.12516405057843,0.5
59,2.0,1178.4925036738941,101.69276083930794,50.25349327145432,53.94512150507563,0.5
59,1.0,892.9037200775275,94.30934368117795,48.171500458457785,46.36785916677249,0.5
60,4.0,1288.4886348169214,362.02680357284623,226.7859646279253,177.2536885665163,0.5
60,3.0,929.1266952354129,78.85789063820846,83.76136477217347,67.11901644704085,0.5
60,2.0,1178.7835937473967,102.01153900096025,50.19606636961635,54.14817846492167,0.5
60,1.0,892.9013756876725,94.68763595676423,47.6795292499653,46.05672915962718,0.5
61,4.0,1288.4847133710362,362.4180984235248,226.7894721128505,177.12504570087725,0.5
61,3.0,929.0244963352735,79.30562810809158,83.28062779694346,67.12060624650843,0.5
61,2.0,1178.9751145386156,101.9478778034225,50.15466723319378,54.29222518846325,0.5
61,1.0,892.6983159001602,94.63927932769035,47.60438561697083,46.03929871898491,0.5
62,4.0,1288.0038656749439,361.02961526623653,227.02071258911747,177.0328700408611,0.5
62,3.0,929.1175044460877,79.50466656475527,82.79382938839717,67.09316064399351,0.5
62,2.0,1178.9771682718413,101.93829697807821,50.097557602643974,54.28254996506779,0.5
62,1.0,892.410846801408,94.51404899622122,47.63904434767119,46.172832107448045,0.5
63,4.0,1287.6895787690612,360.2739027716574,227.15868280578525,177.15377223020948,0.5
63,3.0,928.4903328582408,78.85888536072409,83.22428474785147,67.42918037542387,0.5
63,2.0,1179.0272905049699,101.8358385618914,49.85031998773138,54.213801746586356,0.5
63,1.0,892.2035121953106,94.29124766802052,47.681911112106945,46.23957772163662,0.5
64,4.0,1287.845387132448,361.29096691354346,226.9128882006139,177.10360199750903,0.5
64,3.0,928.5712254171706,79.2646573111783,82.85245433708269,67.34304611704738,0.5
64,2.0,1179.1821023401553,101.9850465856998,49.574628459945416,54.07383298877032,0.5
64,1.0,892.6041311684666,94.04206805689329,47.41500391768932,46.30984386872932,0.5
65,4.0,1287.8065891044575,361.6483624915745,226.86905759178262,177.1299787215703,0.5
65,3.0,928.717512322711,79.40749898913262,82.55218070374758,67.17058944572162,0.5
65,2.0,1179.3649009279193,102.27550091673677,49.261065239629716,54.061427078533086,0.5
65,1.0,893.320002824742,93.86839609790218,47.01385085783454,46.68672719939835,0.5
66,4.0,1287.841911243348,361.30960112323174,226.98896617859373,177.4277696029397,0.5
66,3.0,928.3120159770068,78.28789348267004,82.98551465483592,67.5661620550167,0.5
66,2.0,1178.7205260812825,101.1143865223845,49.033088286076236,54.43767173694886,0.5
67,4.0,1287.8702757430212,361.1959203390134,226.7531462398715,177.37612420605382,0.5
67,3.0,928.264604481339,77.74614277851322,83.14595252014078,67.79918950812578,0.5
67,2.0,1178.5833071871302,100.34487329682688,48.85385289585747,55.153816330010386,0.5
68,4.0,1287.9480345774125,361.4434626023098,226.4058797168218,177.31782879406484,0.5
68,3.0,928.0924342825502,77.52602738833787,83.07506878720483,67.83277717626655,0.5
68,2.0,1178.4895800785218,100.47079685825818,49.04254244631602,54.43799803790384,0.5
69,4.0,1288.0036582929608,361.3831761759492,226.25578415229893,177.3854431343069,0.5
69,3.0,928.0836447266523,77.45679020367604,83.10258349487117,67.86979681149992,0.5
69,2.0,1178.37144198276,100.63291448046266,49.2063373981664,54.07306333578572,0.5
69,1.0,889.8765681518577,92.49893092997065,50.479417169401586,47.92120518086686,0.5
70,4.0,1288.2850095369813,361.42269587136093,225.965764382805,177.4482134372886,0.5
70,3.0,928.0938770519557,77.3548812060637,82.99877747811615,67.96487371576039,0.5
70,2.0,1178.318603396915,100.92590079045362,49.30595179742477,53.72890976371767,0.5
70,1.0,883.0673241555794,91.41384147569337,54.41066588494323,48.31593286273443,0.5
71,4.0,1288.2736452375768,361.11723137567105,225.78796291131948,177.52915830237703,0.5
71,3.0,928.5624694931978,77.42121367596013,82.76362848485633,68.03518666078764,0.5
71,2.0,1178.3289942020833,101.370664190751,49.36548362872509,53.804798038487775,0.5
71,1.0,880.6909528115752,92.2820817481112,56.994113411921944,48.24216675286486,0.5
72,4.0,1288.388926288037,361.1284272971958,225.6835476439087,177.56199444552976,0.5
72,3.0,928.3657149904079,77.26449854853357,82.88380974367874,68.1057959709211,0.5
72,2.0,1178.356036807383,101.47652269104739,49.40775896724517,53.88758893155199,0.5
72,1.0,881.3651031611714,91.93606894556413,56.74153361785852,48.51099037516735,0.5
73,4.0,1288.6060736061768,361.33523562877656,225.52945554823054,177.49906691033743,0.5
73,3.0,928.5313297810424,78.18824695553434,82.7093613582972,67.97509469133544,0.5
73,2.0,1178.3550153321119,101.4205885048251,49.43400592444141,53.43699482326059,0.5
73,1.0,883.3593531617224,92.13562863694777,55.328885910294275,48.51490436865082,0.5
74,4.0,1288.8200286360388,361.7708091676342,225.50544808996574,177.21162606107225,0.5
74,3.0,927.989139852838,77.78609485169133,83.15815299181259,68.27204750624588,0.5
74,2.0,1178.6218691971178,102.01458049063505,49.366170498990414,53.13165522225485,0.5
74,1.0,881.0325353906949,92.07811590032199,57.24491444192222,48.73149735023023,0.5
75,4.0,1288.8482424609692,362.0331504278622,225.4541251296023,176.9731717629794,0.5
75,3.0,927.7560184623026,77.57574740814405,83.53093639232429,68.49767631908935,0.5
75,2.0,1178.3743865589365,101.49387901736694,49.44907425068368,52.597093386485966,0.5
75,1.0,879.698314458323,91.98027711257537,58.7554216903477,48.92637060154256,0.5
76,4.0,1288.7929222382559,362.27445299758,225.49028470305257,176.76778000432688,0.5
76,3.0,927.6611757602069,77.44071337071884,83.73094350370661,68.596317219599,0.5
76,2.0,1178.6108254430333,102.04679489127696,49.377114948983035,52.351862266512285,0.5
76,1.0,878.96902993529,91.85486393785597,59.863280103073976,49.101347879822,0.5
77,18.0,912.3171454549854,92.45448506080226,30.968828660285908,47.475889591499225,0.5
77,4.0,1288.7814587235462,362.44030853560986,225.54448568041335,176.63155368893848,0.5
77,3.0,927.5363554775485,77.42452108485483,83.9336778319364,68.72003560199332,0.5
77,2.0,1178.7535104279884,102.27489163307504,49.30705820721187,52.15535574006668,0.5
77,1.0,878.6299284299494,91.92609393979593,60.5178666241718,49.134049729206836,0.5
78,4.0,1288.8212707835341,362.4033193569276,225.62586995527045,176.51826250019548,0.5
78,3.0,927.4585905083746,77.33998738912209,84.05967100772659,68.71061849044341,0.5
78,2.0,1178.9173476335186,102.66067698216091,49.17347896638239,52.01348198302077,0.5
78,1.0,878.2318738123784,92.04449398418666,61.111474270325516,49.10222134880982,0.5
79,4.0,1288.6943468539255,362.2290650137972,225.76000014685906,176.65001582327847,0.5
79,3.0,927.6986609443733,77.30003552398048,84.13250688664425,68.72501916018754,0.5
79,2.0,1178.936102631324,102.76165888095679,49.071962842344874,51.75701430358913,0.5
79,1.0,877.9515042836433,92.12875938331894,61.53932598007532,49.063168240012374,0.5
80,4.0,1288.7014569215246,362.18854982506934,225.79368657020723,176.70444857404493,0.5
80,3.0,927.8598498993916,77.11464633349098,84.18905961198448,68.45374606116343,0.5
