frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
540,6,1175.9124755859375,80.34849548339844,76.076416015625,91.39013671875,0.9999743700027466,-1,-1,-1
540,3,1250.13134765625,152.37831115722656,246.2197265625,118.61683654785156,0.9999719858169556,-1,-1,-1
540,8,893.1079711914062,93.03091430664062,50.85113525390625,50.55464172363281,0.9999504089355469,-1,-1,-1
540,9,877.0325317382812,106.601806640625,49.740966796875,36.72389221191406,0.999890923500061,-1,-1,-1
540,7,912.7772827148438,92.06439208984375,58.187255859375,51.29585266113281,0.9997182488441467,-1,-1,-1
541,0,572.2789306640625,71.55372619628906,86.963623046875,71.92579650878906,0.9999946355819702,-1,-1,-1
541,1,928.3589477539062,77.8506088256836,83.51220703125,67.11681365966797,0.9999912977218628,-1,-1,-1
541,2,654.7116088867188,212.97698974609375,165.2510986328125,123.82342529296875,0.9999898672103882,-1,-1,-1
541,4,547.0401611328125,499.60235595703125,277.44677734375,230.4935302734375,0.9999850988388062,-1,-1,-1
541,5,1283.335205078125,362.27911376953125,231.200927734375,182.3074951171875,0.9999823570251465,-1,-1,-1
541,3,1237.7928466796875,154.2318115234375,249.811767578125,118.6292724609375,0.9999759197235107,-1,-1,-1
541,6,1176.0557861328125,80.33161926269531,76.0013427734375,91.52676391601562,0.9999730587005615,-1,-1,-1
541,8,893.033447265625,92.95328521728516,50.86798095703125,50.62432098388672,0.9999513626098633,-1,-1,-1
541,9,876.8432006835938,106.71683502197266,50.0201416015625,36.60997772216797,0.9998973608016968,-1,-1,-1
541,7,912.6287231445312,91.89762115478516,58.07086181640625,51.428260803222656,0.999721348285675,-1,-1,-1
542,0,572.3278198242188,71.4257583618164,86.940185546875,72.0633773803711,0.9999945163726807,-1,-1,-1
542,1,928.4708251953125,77.7265396118164,83.33941650390625,67.1893081665039,0.9999910593032837,-1,-1,-1
542,2,655.2135620117188,215.65220642089844,165.93084716796875,124.93418884277344,0.9999905824661255,-1,-1,-1
542,4,541.27978515625,514.0620727539062,281.90460205078125,233.97271728515625,0.9999830722808838,-1,-1,-1
542,5,1283.208740234375,362.4517822265625,231.6907958984375,182.16650390625,0.9999822378158569,-1,-1,-1
542,6,1175.98046875,80.40999603271484,75.8328857421875,90.6526107788086,0.9999730587005615,-1,-1,-1
542,3,1229.6351318359375,156.69007873535156,244.65625,114.80171203613281,0.9999665021896362,-1,-1,-1
542,8,893.0792236328125,92.94557189941406,50.77008056640625,50.62408447265625,0.9999516010284424,-1,-1,-1
542,9,876.8427734375,106.685302734375,50.00762939453125,36.63975524902344,0.999901533126831,-1,-1,-1
542,7,912.7409057617188,92.02108001708984,58.01934814453125,51.289100646972656,0.9997275471687317,-1,-1,-1
543,10,557.42431640625,93.28036499023438,104.30865478515625,75.15785217285156,0.9999943971633911,-1,-1,-1
543,1,928.4855346679688,77.7542495727539,83.32794189453125,67.13094329833984,0.9999910593032837,-1,-1,-1
543,2,655.6137084960938,220.91615295410156,166.97564697265625,126.89311218261719,0.9999886751174927,-1,-1,-1
543,4,533.73193359375,527.0555419921875,287.953857421875,241.0413818359375,0.9999852180480957,-1,-1,-1
543,5,1282.9835205078125,362.419921875,231.7769775390625,182.29071044921875,0.9999819993972778,-1,-1,-1
543,3,1216.797607421875,156.70436096191406,244.8814697265625,116.97148132324219,0.9999750852584839,-1,-1,-1
543,6,1175.9033203125,80.41184997558594,75.7176513671875,91.02944946289062,0.9999713897705078,-1,-1,-1
543,7,911.5631103515625,91.51679229736328,59.72344970703125,51.63434600830078,0.9999396800994873,-1,-1,-1
543,8,891.9178466796875,93.3184585571289,51.32672119140625,50.036460876464844,0.9998941421508789,-1,-1,-1
544,10,558.8716430664062,93.06797790527344,103.4376220703125,75.18289184570312,0.9999969005584717,-1,-1,-1
544,1,928.4755859375,77.84031677246094,83.256591796875,67.04824829101562,0.9999898672103882,-1,-1,-1
544,2,653.8292236328125,224.91856384277344,170.44775390625,128.57765197753906,0.999987006187439,-1,-1,-1
544,4,526.21875,541.9420166015625,294.93609619140625,248.73699951171875,0.9999837875366211,-1,-1,-1
544,5,1284.3619384765625,361.9505615234375,230.63330078125,183.04327392578125,0.9999821186065674,-1,-1,-1
544,3,1199.467041015625,157.98794555664062,248.1827392578125,116.32119750976562,0.9999802112579346,-1,-1,-1
544,6,1175.807373046875,80.32794952392578,75.2635498046875,91.15941619873047,0.9999685287475586,-1,-1,-1
544,7,911.8455810546875,91.82066345214844,59.607421875,51.407623291015625,0.9999514818191528,-1,-1,-1
544,9,876.5704956054688,106.548828125,49.8448486328125,36.80717468261719,0.9999170303344727,-1,-1,-1
544,8,892.151123046875,93.1053695678711,51.30743408203125,50.10613250732422,0.9999160766601562,-1,-1,-1
545,10,558.8785400390625,93.08844757080078,103.396728515625,75.20479583740234,0.9999967813491821,-1,-1,-1
545,1,928.484375,77.83810424804688,83.2430419921875,67.03181457519531,0.9999896287918091,-1,-1,-1
545,2,655.0060424804688,228.3012237548828,170.96221923828125,129.5211639404297,0.99998939037323,-1,-1,-1
545,4,519.7288818359375,556.2985229492188,296.28265380859375,256.319091796875,0.9999860525131226,-1,-1,-1
545,5,1284.2965087890625,361.9991455078125,230.667724609375,183.02899169921875,0.9999823570251465,-1,-1,-1
545,3,1189.377685546875,161.31028747558594,246.8515625,113.01707458496094,0.9999797344207764,-1,-1,-1
545,6,1175.812744140625,80.20610046386719,75.3109130859375,90.46006774902344,0.999962329864502,-1,-1,-1
545,7,911.8543701171875,91.84000396728516,59.62548828125,51.354270935058594,0.9999511241912842,-1,-1,-1
545,8,892.1828002929688,93.07720947265625,51.24462890625,50.11235046386719,0.9999170303344727,-1,-1,-1
545,9,876.6759033203125,106.54096221923828,49.61065673828125,36.77873992919922,0.9999072551727295,-1,-1,-1
546,10,558.868896484375,93.00370788574219,103.4136962890625,75.32022094726562,0.9999966621398926,-1,-1,-1
546,2,655.68212890625,232.01104736328125,171.31085205078125,129.65036010742188,0.9999934434890747,-1,-1,-1
546,1,928.5887451171875,77.83894348144531,83.13824462890625,67.06143188476562,0.9999896287918091,-1,-1,-1
546,4,506.2247619628906,576.23193359375,304.7806091308594,255.96014404296875,0.9999847412109375,-1,-1,-1
546,5,1284.18408203125,361.9190979003906,230.6905517578125,183.08157348632812,0.9999827146530151,-1,-1,-1
546,3,1179.41064453125,162.65960693359375,242.823486328125,113.01416015625,0.9999809265136719,-1,-1,-1
546,6,1175.653076171875,79.87753295898438,75.740234375,90.27285766601562,0.9999607801437378,-1,-1,-1
546,7,911.7685546875,91.73313903808594,59.68988037109375,51.48677062988281,0.9999535083770752,-1,-1,-1
546,8,892.2320556640625,93.06625366210938,51.23968505859375,50.11883544921875,0.9999179840087891,-1,-1,-1
546,9,876.4950561523438,106.38055419921875,49.74359130859375,36.94026184082031,0.9999097585678101,-1,-1,-1
547,10,559.0147705078125,92.99503326416016,103.46331787109375,75.28034210205078,0.9999970197677612,-1,-1,-1
547,2,654.9226684570312,236.0701446533203,172.96966552734375,129.56419372558594,0.9999946355819702,-1,-1,-1
547,1,928.5198974609375,77.87909698486328,83.1951904296875,66.9818344116211,0.9999898672103882,-1,-1,-1
547,4,495.59326171875,592.0759887695312,311.62744140625,265.43701171875,0.9999850988388062,-1,-1,-1
547,5,1284.227783203125,361.8829345703125,230.5489501953125,183.0997314453125,0.9999827146530151,-1,-1,-1
547,3,1163.9703369140625,163.19818115234375,243.470458984375,113.65457153320312,0.9999788999557495,-1,-1,-1
547,7,911.9874267578125,91.83098602294922,59.55584716796875,51.34703826904297,0.9999563694000244,-1,-1,-1
547,6,1175.8623046875,79.49596405029297,75.5274658203125,90.82173919677734,0.9999532699584961,-1,-1,-1
547,8,893.0597534179688,92.99506378173828,50.9154052734375,50.562339782714844,0.9999480247497559,-1,-1,-1
547,9,876.8033447265625,106.34173583984375,49.6295166015625,36.93986511230469,0.9999136924743652,-1,-1,-1
548,10,558.9149780273438,93.12213134765625,103.43798828125,75.28352355957031,0.9999967813491821,-1,-1,-1
548,2,653.7474975585938,240.19161987304688,175.39178466796875,131.1971435546875,0.9999936819076538,-1,-1,-1
548,1,928.6732788085938,77.93124389648438,83.15936279296875,67.12803649902344,0.9999899864196777,-1,-1,-1
548,5,1284.7716064453125,362.3559265136719,230.158203125,182.71072387695312,0.999982476234436,-1,-1,-1
548,3,1146.709228515625,166.20179748535156,244.4808349609375,112.82228088378906,0.9999812841415405,-1,-1,-1
548,4,483.32427978515625,612.5990600585938,318.09356689453125,267.25360107421875,0.9999767541885376,-1,-1,-1
548,8,892.90234375,93.30857849121094,51.1568603515625,50.51603698730469,0.9999551773071289,-1,-1,-1
548,6,1175.7789306640625,79.80430603027344,75.787109375,89.64215087890625,0.9999531507492065,-1,-1,-1
548,9,876.69921875,106.62181091308594,49.673583984375,36.823822021484375,0.9999324083328247,-1,-1,-1
548,7,912.1985473632812,91.76030731201172,59.36334228515625,52.03539276123047,0.9988061189651489,-1,-1,-1
549,10,557.3589477539062,93.51443481445312,104.7015380859375,74.86233520507812,0.9999947547912598,-1,-1,-1
549,2,652.0265502929688,243.46205139160156,178.5318603515625,133.88343811035156,0.9999921321868896,-1,-1,-1
549,1,928.3862915039062,78.12960815429688,83.66815185546875,67.21141052246094,0.9999909400939941,-1,-1,-1
549,5,1285.1998291015625,362.8939514160156,229.6240234375,182.08969116210938,0.9999812841415405,-1,-1,-1
549,4,467.9237060546875,630.8707275390625,328.55108642578125,276.3402099609375,0.9999812841415405,-1,-1,-1
549,3,1134.2349853515625,169.31768798828125,245.117919921875,110.78152465820312,0.9999747276306152,-1,-1,-1
549,7,911.7817993164062,92.25198364257812,59.81695556640625,51.48394775390625,0.9999536275863647,-1,-1,-1
549,6,1175.9576416015625,80.02385711669922,75.647216796875,87.9236068725586,0.9999523162841797,-1,-1,-1
549,9,876.7944946289062,106.74964141845703,49.86260986328125,36.98645782470703,0.9999397993087769,-1,-1,-1
549,8,893.0907592773438,93.31086730957031,50.266845703125,50.71958923339844,0.9991639852523804,-1,-1,-1
550,10,557.2616577148438,93.51312255859375,104.910888671875,74.88841247558594,0.9999948740005493,-1,-1,-1
550,3,1119.048095703125,170.394287109375,226.0093994140625,111.86746215820312,0.9999935626983643,-1,-1,-1
550,2,651.9844360351562,246.48126220703125,180.33013916015625,136.0836181640625,0.9999911785125732,-1,-1,-1
550,1,928.3999633789062,78.08597564697266,83.72589111328125,67.22521209716797,0.9999909400939941,-1,-1,-1
550,4,453.853759765625,653.4866333007812,331.9765625,275.78643798828125,0.9999850988388062,-1,-1,-1
550,5,1285.39208984375,363.15863037109375,229.453369140625,181.8087158203125,0.999981164932251,-1,-1,-1
550,6,1175.881591796875,80.15619659423828,75.6129150390625,88.92755889892578,0.9999542236328125,-1,-1,-1
550,7,911.8451538085938,92.12998962402344,59.73626708984375,51.57966613769531,0.9999524354934692,-1,-1,-1
550,9,876.9142456054688,106.739013671875,49.67181396484375,36.97319030761719,0.999931812286377,-1,-1,-1
550,8,893.4437866210938,93.53257751464844,49.95477294921875,51.0157470703125,0.9995074272155762,-1,-1,-1
551,10,557.0536499023438,93.19847869873047,105.171875,75.44962310791016,0.9999943971633911,-1,-1,-1
551,2,652.9825439453125,248.33514404296875,181.6119384765625,137.67373657226562,0.9999918937683105,-1,-1,-1
551,1,929.263916015625,77.9473648071289,83.10113525390625,67.49408721923828,0.9999905824661255,-1,-1,-1
551,5,1285.649658203125,362.5308532714844,229.373046875,182.71243286132812,0.9999812841415405,-1,-1,-1
551,4,438.6741638183594,671.9146118164062,340.5532531738281,287.76556396484375,0.9999791383743286,-1,-1,-1
551,3,1099.8984375,171.5940399169922,245.30078125,112.04972839355469,0.9999738931655884,-1,-1,-1
551,7,912.0023193359375,92.31600189208984,59.46429443359375,51.457130432128906,0.9999555349349976,-1,-1,-1
551,6,1175.7041015625,80.0831527709961,76.061279296875,89.1577377319336,0.9999526739120483,-1,-1,-1
551,9,877.48779296875,106.8189926147461,48.79779052734375,36.765907287597656,0.9999258518218994,-1,-1,-1
551,8,893.2294921875,93.30552673339844,50.19720458984375,50.48191833496094,0.9996722936630249,-1,-1,-1
552,10,557.1469116210938,93.18260955810547,105.16912841796875,75.60094451904297,0.9999939203262329,-1,-1,-1
552,1,929.0702514648438,77.92474365234375,83.2930908203125,67.62228393554688,0.9999918937683105,-1,-1,-1
552,5,1285.1846923828125,362.70819091796875,230.214599609375,183.08251953125,0.9999815225601196,-1,-1,-1
552,4,423.6838684082031,696.1534423828125,347.7601013183594,290.446533203125,0.9999784231185913,-1,-1,-1
552,3,1088.3330078125,173.2001495361328,239.8203125,111.93046569824219,0.9999779462814331,-1,-1,-1
552,2,649.4603881835938,251.15476989746094,186.0303955078125,140.0026397705078,0.9999618530273438,-1,-1,-1
552,6,1175.928955078125,80.32464599609375,76.3050537109375,89.1016845703125,0.9999548196792603,-1,-1,-1
552,7,911.971923828125,92.53372192382812,59.48358154296875,51.233489990234375,0.9999537467956543,-1,-1,-1
552,9,877.005859375,106.88092803955078,48.7576904296875,36.810768127441406,0.9999297857284546,-1,-1,-1
552,8,892.5203247070312,93.55766296386719,51.41339111328125,50.38093566894531,0.9978512525558472,-1,-1,-1
553,10,556.9994506835938,93.40755462646484,105.1943359375,75.50824737548828,0.999994158744812,-1,-1,-1
553,1,928.8343505859375,78.14459991455078,83.6611328125,67.6141128540039,0.9999932050704956,-1,-1,-1
553,5,1286.1334228515625,362.8581237792969,229.0894775390625,182.86965942382812,0.9999812841415405,-1,-1,-1
553,3,1075.5841064453125,174.61045837402344,233.7252197265625,112.30589294433594,0.9999655485153198,-1,-1,-1
553,4,407.6714782714844,720.1139526367188,358.0379943847656,298.9859619140625,0.9999632835388184,-1,-1,-1
553,2,649.8218994140625,254.2162322998047,187.8214111328125,144.27915954589844,0.9999557733535767,-1,-1,-1
553,6,1175.662109375,80.4024658203125,76.7171630859375,89.7327880859375,0.9999552965164185,-1,-1,-1
553,7,911.9137573242188,92.5252685546875,59.65325927734375,51.460357666015625,0.9999536275863647,-1,-1,-1
553,9,877.011962890625,106.84095764160156,49.06671142578125,37.08628845214844,0.9999251365661621,-1,-1,-1
553,8,893.4002075195312,93.61099243164062,50.36199951171875,50.58734130859375,0.9999167919158936,-1,-1,-1
554,10,556.9073486328125,93.59532165527344,105.4801025390625,75.20823669433594,0.9999947547912598,-1,-1,-1
554,1,929.1900634765625,78.45655822753906,83.3353271484375,67.30030822753906,0.9999921321868896,-1,-1,-1
554,5,1284.704345703125,361.9292297363281,228.8402099609375,180.44979858398438,0.9999827146530151,-1,-1,-1
554,3,1054.490478515625,174.0535125732422,237.3516845703125,113.97459411621094,0.9999724626541138,-1,-1,-1
554,4,379.96551513671875,739.9744262695312,373.28814697265625,307.45892333984375,0.9999603033065796,-1,-1,-1
554,2,650.0595092773438,258.54937744140625,190.0609130859375,146.8603515625,0.9999518394470215,-1,-1,-1
554,6,1175.1572265625,80.90308380126953,76.7559814453125,89.66605377197266,0.9999513626098633,-1,-1,-1
554,7,911.9909057617188,92.6371841430664,59.3626708984375,51.372779846191406,0.9999427795410156,-1,-1,-1
554,8,893.3008422851562,94.12590789794922,50.32049560546875,50.41852569580078,0.9999368190765381,-1,-1,-1
554,9,876.9505615234375,106.78809356689453,49.3929443359375,37.174110412597656,0.999929666519165,-1,-1,-1
555,10,556.8042602539062,93.52924346923828,105.53082275390625,75.35955047607422,0.9999946355819702,-1,-1,-1
555,1,929.116455078125,78.44921112060547,83.22369384765625,67.25273895263672,0.9999918937683105,-1,-1,-1
555,5,1284.5792236328125,361.87823486328125,228.96337890625,180.47393798828125,0.9999828338623047,-1,-1,-1
555,3,1041.24169921875,174.73367309570312,234.224853515625,115.22415161132812,0.9999712705612183,-1,-1,-1
555,4,361.24688720703125,760.6908569335938,377.75372314453125,305.46820068359375,0.9999583959579468,-1,-1,-1
555,6,1175.1490478515625,80.77058410644531,76.9085693359375,90.09022521972656,0.9999533891677856,-1,-1,-1
555,2,649.0667114257812,262.8564453125,192.88970947265625,147.901123046875,0.9999518394470215,-1,-1,-1
555,7,912.0056762695312,92.64456939697266,59.33697509765625,51.34636688232422,0.9999423027038574,-1,-1,-1
555,8,893.23974609375,94.10840606689453,50.35565185546875,50.37346649169922,0.9999339580535889,-1,-1,-1
555,9,876.9920043945312,106.86944580078125,49.189208984375,37.058868408203125,0.9999282360076904,-1,-1,-1
556,10,557.0322265625,93.52532196044922,105.39794921875,75.32588958740234,0.9999947547912598,-1,-1,-1
556,1,928.9783325195312,78.43660736083984,83.2274169921875,67.32857513427734,0.9999916553497314,-1,-1,-1
556,5,1284.5140380859375,361.8279724121094,228.9097900390625,180.55502319335938,0.9999825954437256,-1,-1,-1
556,2,647.8395385742188,267.403076171875,195.0098876953125,148.53305053710938,0.9999657869338989,-1,-1,-1
556,3,1027.3045654296875,176.4708251953125,229.049560546875,116.236572265625,0.9999631643295288,-1,-1,-1
556,6,1175.5430908203125,80.77132415771484,76.29248046875,88.86103057861328,0.9999622106552124,-1,-1,-1
556,4,343.8902893066406,789.7383422851562,383.6493225097656,278.10443115234375,0.9999572038650513,-1,-1,-1
556,8,893.3587036132812,93.64118957519531,50.3941650390625,50.5469970703125,0.9999457597732544,-1,-1,-1
556,7,912.0582275390625,92.50607299804688,59.3499755859375,51.47578430175781,0.9999411106109619,-1,-1,-1
556,9,876.92431640625,106.89901733398438,49.33746337890625,36.99031066894531,0.999930739402771,-1,-1,-1
556,11,433.1015319824219,863.4677734375,83.64309692382812,53.30743408203125,0.5390849113464355,-1,-1,-1
557,10,556.9556274414062,93.52210235595703,105.35247802734375,75.2958755493164,0.9999949932098389,-1,-1,-1
557,1,929.0302124023438,78.40176391601562,83.28839111328125,67.36131286621094,0.9999918937683105,-1,-1,-1
557,5,1284.5384521484375,361.9297790527344,228.9942626953125,180.46963500976562,0.9999829530715942,-1,-1,-1
557,3,1007.2307739257812,176.718017578125,232.92218017578125,118.6314697265625,0.999970555305481,-1,-1,-1
557,6,1175.9674072265625,80.74504089355469,75.88720703125,90.21182250976562,0.9999673366546631,-1,-1,-1
557,2,647.4291381835938,272.894287109375,197.47705078125,151.00079345703125,0.9999641180038452,-1,-1,-1
557,4,318.7405090332031,822.015380859375,387.1494445800781,255.9757080078125,0.9999562501907349,-1,-1,-1
557,7,912.0849609375,92.56614685058594,59.32012939453125,51.35871887207031,0.9999449253082275,-1,-1,-1
557,8,893.414306640625,94.12232971191406,50.12615966796875,50.301910400390625,0.9999328851699829,-1,-1,-1
557,9,876.9840087890625,106.80215454101562,49.4375,37.10411071777344,0.9999325275421143,-1,-1,-1
557,12,407.62457275390625,882.9775390625,96.94976806640625,64.409423828125,0.6155399680137634,-1,-1,-1
558,10,557.02099609375,93.55227661132812,105.19061279296875,75.27537536621094,0.9999951124191284,-1,-1,-1
558,1,928.9088134765625,78.47177124023438,83.32745361328125,67.26681518554688,0.9999915361404419,-1,-1,-1
558,5,1284.4263916015625,362.03045654296875,229.0228271484375,180.24017333984375,0.9999830722808838,-1,-1,-1
558,6,1175.6982421875,80.67159271240234,76.0347900390625,90.9977798461914,0.9999737739562988,-1,-1,-1
558,4,292.9837646484375,843.6090698242188,395.34326171875,235.42633056640625,0.9999679327011108,-1,-1,-1
558,3,990.0368041992188,177.4976806640625,231.34234619140625,119.84933471679688,0.9999675750732422,-1,-1,-1
558,2,644.7852783203125,278.4010925292969,201.302490234375,153.8487548828125,0.9999582767486572,-1,-1,-1
558,7,912.1214599609375,92.63910675048828,59.2177734375,51.275169372558594,0.9999427795410156,-1,-1,-1
558,8,893.347900390625,94.17030334472656,50.10528564453125,50.26374816894531,0.9999330043792725,-1,-1,-1
558,9,877.077392578125,106.7964096069336,49.2886962890625,37.13121795654297,0.9999310970306396,-1,-1,-1
558,13,375.8409729003906,907.6719360351562,106.70074462890625,72.83074951171875,0.8769342303276062,-1,-1,-1
559,10,556.9612426757812,93.58827209472656,105.29974365234375,75.24082946777344,0.9999953508377075,-1,-1,-1
559,1,929.0413818359375,78.47400665283203,83.22900390625,67.20967864990234,0.9999915361404419,-1,-1,-1
559,5,1284.460205078125,362.0118713378906,229.1600341796875,180.34689331054688,0.9999831914901733,-1,-1,-1
559,6,1175.8245849609375,80.76206970214844,75.8941650390625,91.09201049804688,0.9999754428863525,-1,-1,-1
559,3,971.3119506835938,178.40579223632812,227.88372802734375,119.63681030273438,0.9999650716781616,-1,-1,-1
559,2,643.32763671875,283.2978515625,202.43719482421875,155.80035400390625,0.9999580383300781,-1,-1,-1
559,4,266.6457214355469,877.2516479492188,407.4964904785156,200.39996337890625,0.9999535083770752,-1,-1,-1
559,7,912.1136474609375,92.61769104003906,59.240234375,51.258544921875,0.999942421913147,-1,-1,-1
559,8,893.3568725585938,94.14606475830078,50.14642333984375,50.242088317871094,0.9999352693557739,-1,-1,-1
559,9,877.0603637695312,106.74103546142578,49.40509033203125,37.169349670410156,0.999931812286377,-1,-1,-1
559,14,353.1405334472656,944.5234985351562,98.88214111328125,66.9339599609375,0.6364521980285645,-1,-1,-1
560,10,556.989501953125,93.57294464111328,105.386474609375,75.21057891845703,0.9999951124191284,-1,-1,-1
560,1,928.9882202148438,78.44874572753906,83.28485107421875,67.29396057128906,0.9999915361404419,-1,-1,-1
560,5,1284.491943359375,362.058349609375,229.0615234375,180.1788330078125,0.9999831914901733,-1,-1,-1
560,6,1175.98583984375,80.69554138183594,75.7203369140625,91.13662719726562,0.9999759197235107,-1,-1,-1
560,2,643.09033203125,290.1689453125,203.46759033203125,158.56240844726562,0.9999681711196899,-1,-1,-1
560,3,957.5943603515625,180.64247131347656,222.5703125,119.57408142089844,0.9999650716781616,-1,-1,-1
560,4,233.7150115966797,901.6312255859375,421.5455322265625,176.44921875,0.999950647354126,-1,-1,-1
560,7,912.1455688476562,92.59881591796875,59.304931640625,51.25950622558594,0.9999396800994873,-1,-1,-1
